Vessel Name: TCSL248_wk0Incucyte_DBG
Metric: Total Red Object Area (µm²/Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis_Copy

Date Time	Elapsed	A1	B1	C1	D1	E1	F1	G1	H1	A2	B2	C2	D2	E2	F2	G2	H2	A3	B3	C3	D3	E3	F3	G3	H3	A4	B4	C4	D4	E4	F4	G4	H4	A5	B5	C5	D5	E5	F5	G5	H5	A6	B6	C6	D6	E6	F6	G6	H6	A7	B7	C7	D7	E7	F7	G7	H7	A8	B8	C8	D8	E8	F8	G8	H8	A9	B9	C9	D9	E9	F9	G9	H9	A10	B10	C10	D10	E10	F10	G10	H10	A11	B11	C11	D11	E11	F11	G11	H11	A12	B12	C12	D12	E12	F12	G12	H12	A1 (Std Dev Well)	B1 (Std Dev Well)	C1 (Std Dev Well)	D1 (Std Dev Well)	E1 (Std Dev Well)	F1 (Std Dev Well)	G1 (Std Dev Well)	H1 (Std Dev Well)	A2 (Std Dev Well)	B2 (Std Dev Well)	C2 (Std Dev Well)	D2 (Std Dev Well)	E2 (Std Dev Well)	F2 (Std Dev Well)	G2 (Std Dev Well)	H2 (Std Dev Well)	A3 (Std Dev Well)	B3 (Std Dev Well)	C3 (Std Dev Well)	D3 (Std Dev Well)	E3 (Std Dev Well)	F3 (Std Dev Well)	G3 (Std Dev Well)	H3 (Std Dev Well)	A4 (Std Dev Well)	B4 (Std Dev Well)	C4 (Std Dev Well)	D4 (Std Dev Well)	E4 (Std Dev Well)	F4 (Std Dev Well)	G4 (Std Dev Well)	H4 (Std Dev Well)	A5 (Std Dev Well)	B5 (Std Dev Well)	C5 (Std Dev Well)	D5 (Std Dev Well)	E5 (Std Dev Well)	F5 (Std Dev Well)	G5 (Std Dev Well)	H5 (Std Dev Well)	A6 (Std Dev Well)	B6 (Std Dev Well)	C6 (Std Dev Well)	D6 (Std Dev Well)	E6 (Std Dev Well)	F6 (Std Dev Well)	G6 (Std Dev Well)	H6 (Std Dev Well)	A7 (Std Dev Well)	B7 (Std Dev Well)	C7 (Std Dev Well)	D7 (Std Dev Well)	E7 (Std Dev Well)	F7 (Std Dev Well)	G7 (Std Dev Well)	H7 (Std Dev Well)	A8 (Std Dev Well)	B8 (Std Dev Well)	C8 (Std Dev Well)	D8 (Std Dev Well)	E8 (Std Dev Well)	F8 (Std Dev Well)	G8 (Std Dev Well)	H8 (Std Dev Well)	A9 (Std Dev Well)	B9 (Std Dev Well)	C9 (Std Dev Well)	D9 (Std Dev Well)	E9 (Std Dev Well)	F9 (Std Dev Well)	G9 (Std Dev Well)	H9 (Std Dev Well)	A10 (Std Dev Well)	B10 (Std Dev Well)	C10 (Std Dev Well)	D10 (Std Dev Well)	E10 (Std Dev Well)	F10 (Std Dev Well)	G10 (Std Dev Well)	H10 (Std Dev Well)	A11 (Std Dev Well)	B11 (Std Dev Well)	C11 (Std Dev Well)	D11 (Std Dev Well)	E11 (Std Dev Well)	F11 (Std Dev Well)	G11 (Std Dev Well)	H11 (Std Dev Well)	A12 (Std Dev Well)	B12 (Std Dev Well)	C12 (Std Dev Well)	D12 (Std Dev Well)	E12 (Std Dev Well)	F12 (Std Dev Well)	G12 (Std Dev Well)	H12 (Std Dev Well)
11/9/2024 11:46:00 PM	30	1054858	895736.5	1016891	1066905	1033218	1054083	1103987	1139480	1085713	1138014	1160356	1182313	1135412	1201456	1172073	1231959	1111842	1174359	1010524	1072214	1109833	1096452	1226316	1215053	1218679	1266564	1203977	1168738	1226253	1219196	1247037	1316409	1208733	1195873	1201636	1153808	1207808	1194779	1261160	1317857	1314423	1390478	1377628	1357626	1372105	1375467	1393448	1399980	1004775	700258.1	640335.9	753993.6	684714.7	887876.9	925893.5	929731.7	1071294	938147.2	906601.4	922165.5	921533.5	1063517	1100072	1094016	1123303	909748.4	933569.2	913532.4	901189.4	1049586	1105621	1133483	1122343	1090869	1057449	1091138	1080963	1222143	1308702	1201021	1057203	1070079	1140833	1104718	1118774	1306783	1185944	1186519	961576.5	1128846	1275828	1254405	1224128	1254295	1243224	328243.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 2:46:00 AM	33	1038444	878918	979015.2	1045312	1005136	1006749	1084138	1127048	1068364	1141481	1132532	1156961	1111736	1167089	1168244	1237868	1098142	1165845	966408.1	1042860	1080577	1056943	1207777	1220435	1217612	1257767	1180852	1149095	1215652	1199933	1243362	1324722	1201556	1184069	1172391	1158674	1201343	1174577	1254205	1336561	1346498	1416080	1394484	1379764	1393502	1403120	1420463	1424054	986873	581424.9	512233.3	646788.5	573856.5	834453.7	867134.8	884434	1083808	889427.2	843831.1	857530.5	862901	1040615	1068156	1063338	1132053	858663	883161.3	860049.2	845312.7	1035148	1087747	1123106	1140585	1077747	1043006	1077427	1064447	1219941	1307504	1206012	1068952	1058038	1133175	1101957	1114508	1313725	1189401	1195553	966465.2	1161043	1288426	1288221	1258657	1288817	1274541	344203.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 5:46:00 AM	36	1007515	855951	927559.6	1000562	976274.9	943521.8	1044989	1105872	1041052	1117297	1078588	1116203	1098633	1124972	1149403	1232332	1071541	1140791	895793.4	995650.9	1058890	990160.3	1180657	1216208	1209623	1252040	1153270	1125702	1204260	1178195	1236625	1336301	1178138	1177287	1133565	1130345	1187977	1147254	1252515	1342587	1374916	1435431	1410611	1395452	1406153	1417894	1449024	1450725	983397.8	455424.7	392538.1	531865.2	443467.8	759617.6	801271.6	830622.9	1085683	819621.9	770030.4	783446.1	780849.8	1012247	1038980	1051775	1129947	794863.3	827103.6	791955.4	775896.1	1015312	1063563	1098871	1154823	1073381	1035332	1063467	1043770	1217010	1309282	1209279	1076584	1043325	1123366	1090056	1107826	1321060	1195115	1199576	975139.6	1181298	1312037	1312451	1288405	1316571	1305371	364810.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 8:46:00 AM	39	982907	835532	862361.2	951355.6	946846.4	882749.9	1008542	1075586	1010574	1100960	1030058	1095343	1079284	1080725	1123008	1223403	1050017	1113939	818930.8	939135.1	1031317	926104.9	1151422	1213508	1197362	1241527	1109457	1090327	1187941	1149547	1232720	1339578	1170089	1168687	1090212	1103651	1178777	1114915	1243517	1342168	1395810	1455212	1423541	1407643	1423953	1433658	1469233	1473400	967577.5	338935.6	284219	413361.6	328119.3	695235.4	717270.8	769120.1	1088092	747914	689909.5	709361	699543.4	980966.4	1009154	1019028	1123637	720633.2	763581.1	727739.4	700441.4	999422.2	1043193	1078987	1162278	1058533	1018098	1048562	1017606	1217891	1301509	1208772	1084219	1030527	1115616	1082172	1091184	1319645	1193216	1197612	977304	1196531	1334306	1332867	1310431	1342043	1326719	381069.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 11:46:00 AM	42	941889.7	811248.1	793788.4	891463.4	902701.6	810194.6	966163.3	1041389	967184.4	1076280	968166.8	1057710	1053903	1025563	1099962	1210513	1014646	1080174	729802.9	881241.1	1006957	846001.7	1118595	1206466	1195255	1224167	1080026	1062678	1182782	1113995	1219362	1340500	1151589	1155942	1042864	1066511	1164426	1076151	1234261	1348232	1423255	1469291	1438142	1418362	1439154	1444386	1488682	1490111	954491.9	241526.7	196415.3	307046.6	226625.5	622780.7	635644.1	695216.9	1082756	669846.7	611283.2	625485.5	610992.6	946336.4	981276.2	1004671	1118807	637273.1	687687.2	650866.6	616483.6	974221	1012472	1037975	1152643	1036760	1004593	1024975	989535.1	1216605	1298369	1204686	1083595	1012224	1098272	1065934	1069363	1315911	1189814	1190878	980816	1209392	1347104	1342038	1327307	1362845	1346437	398992.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 2:46:00 PM	45	897452.7	780343.8	727434	838863.6	868562.8	742444.4	917104.4	1007140	931303.7	1063998	914885.9	1026715	1035435	978029.4	1079195	1206310	979742.3	1053390	658219.8	825735.9	983683.6	770829.9	1090125	1194804	1175100	1214319	1035470	1030374	1168472	1084010	1214939	1341416	1138170	1145414	1007923	1038694	1150513	1039363	1229796	1344751	1437437	1480102	1448819	1436530	1448082	1459869	1501719	1501958	948330.8	166845.4	137550	218498.5	159171.2	569525.9	558736.2	631719.9	1076726	604652.1	538168.3	559351.2	532592.6	923854.8	938244.1	968773.4	1111787	565194.4	619621.9	584634.8	547908.4	959013.1	998929.2	1021758	1158995	1016153	997440.8	1008483	965034.3	1224613	1293575	1199224	1087385	989858.8	1087707	1045425	1055960	1325199	1192399	1195711	954254.8	1223926	1356831	1363262	1349609	1379500	1362322	409613.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 5:46:00 PM	48	874884.2	737743.3	674673.4	786510.9	835320.1	676401.4	876359.9	969897.8	892903.6	1036930	863334.6	983802.1	1012732	916941.4	1058291	1195358	948768.2	1021686	589573.6	783003.3	963232.3	695681.1	1066206	1190701	1172090	1197969	996135.5	1004029	1161785	1057030	1204201	1334659	1115341	1134478	979003.8	1015390	1145072	1009720	1219112	1343340	1453806	1489757	1460121	1450619	1459647	1474502	1515234	1514558	932532.1	116294.7	97151.44	152064.3	112163.7	529967.6	501688.7	578735.9	1067340	542110.5	487090.2	498668.8	470537.8	911243.4	925431.1	946611.2	1100985	490637.8	565727.6	536465.4	492666.9	948185.7	977435.8	1001754	1153059	1000464	976096.6	985641.5	938004.5	1223522	1290178	1192414	1080498	968556.4	1071150	1029101	1039665	1319964	1189696	1185141	919382.7	1230450	1360700	1376610	1354439	1394867	1377838	417795.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 8:46:00 PM	51	876675.6	700658.9	621978.5	737491.4	800467.2	674071.1	831664.1	1024428	852092.1	1012032	821643.9	945478.1	995420	870273.7	1036260	1180883	910775.1	996434.8	535245	748753.7	1042019	623886.9	1038924	1177785	1149787	1188241	974153.6	982945.4	1160502	1028601	1198593	1331669	1098199	1125572	952736	997621.5	1143405	978644.8	1212088	1335306	1471893	1503186	1469714	1458476	1468086	1480688	1526280	1524364	918656.6	85601.91	76130.1	107835.9	80721.63	490206.7	453644.4	527330.6	1058333	494748.3	445737.8	452093.8	414663.1	894332.9	908837	936382.7	1086856	433709.4	522326.6	487230.4	443491.1	936029.3	962198.6	972326.8	1148665	987236.4	961718.8	966856	918361	1223681	1291551	1191327	1067099	951686.8	1057686	1021083	1024116	1323485	1183346	1179558	1172803	1234723	1374132	1383230	1368928	1414665	1391578	429967.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/10/2024 11:46:00 PM	54	940583	661997.3	578642.4	692526	770494.3	568459.9	793960.1	894659.4	821088.9	985673.4	784396.4	919546.2	985401	815475.7	1014111	1161764	880979	972504.5	488385.6	724336.1	942554.5	569546.6	1024470	1171099	1132626	1174587	959545.5	964873	1157298	1007415	1189917	1324091	1084865	1119104	931497.1	982160.8	1143802	951851.8	1202296	1332687	1483211	1509930	1481015	1467556	1477646	1489759	1536337	1537399	891910.7	68538.23	65454.63	81728.14	64375.69	464024.9	413140	476969.7	1048268	457713.5	413739.8	418131.4	370329.8	884676.3	891340.3	917862.2	1074821	388939.4	488372.8	451049.5	408674.8	927037.4	945815.5	957130.1	1136029	975337.4	948740.3	956004.8	897427	1216582	1288476	1183472	1049654	937598.1	1048621	1008047	1003352	1319386	1175390	1171971	1459507	1239769	1373890	1393133	1371638	1421082	1401677	442513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 2:46:00 AM	57	1086184	635875.3	555293.3	662715.1	735289.3	529453.9	758165.1	865793.4	786637.8	971050.7	752537.4	894198.2	967517.1	778634.3	998706	1148948	858212	956996.1	453239.3	706133.8	932042.2	534017.9	1010711	1151431	1115506	1160404	951348.5	951535.8	1154125	996708.2	1183048	1321230	1065497	1110595	915088	969852.3	1144463	934828.7	1195744	1319482	1492650	1520358	1484396	1475797	1489578	1493219	1546191	1543428	878914.5	57822.83	57271.29	66235.82	56742.34	446107	369008.4	432328.1	1037415	430407.9	384182	391145.6	345715.3	875478.7	879473.8	891252.4	1060558	352534.4	465885.3	430792.1	379766.9	923885.1	934626.9	951422.5	1123720	967310.6	942344.7	948163.4	885966.6	1213752	1278902	1175549	1031990	923560.1	1038088	991282.8	996070	1313065	1178702	1164529	1429041	1240763	1383846	1397166	1375887	1433214	1411160	446068.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 5:46:00 AM	60	1105879	621498.1	531381.1	639564.3	716895	496974.6	734851.9	849858.4	768175.2	950429.6	730890.6	875619.5	969606.3	747250.1	990963.8	1136529	838133.1	942942	423622.3	687775.1	935418	492840.3	1002013	1143886	1107197	1161095	941186.2	945649.6	1158368	979770.8	1179515	1314538	1053592	1104196	909336.8	958021.5	1148838	920922	1192639	1322615	1504912	1528270	1494680	1487523	1496850	1501370	1555808	1552806	870224.9	52754.98	53293.82	56679.21	52170.01	426542.2	343813.4	393159.5	1031690	410194.4	371329.1	375623.5	326666.5	872475.3	873410.3	891256.1	1049591	327850.3	446423.3	411018.9	361443.2	921599.8	927510.4	929914.9	1116070	953442.7	935271.6	940619.8	874792.8	1218825	1286138	1172054	1016870	915668	1039047	990200.5	989785.2	1315492	1169145	1162181	1368192	1236858	1387255	1405720	1385898	1444294	1423100	456522.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 8:46:00 AM	63	1092953	604064.3	510737.1	614108.6	694244.1	473525.8	712775.8	836033.1	747440.1	933097	707616.6	870320.4	960418.9	722031.3	981764.3	1123621	819935.8	934760.6	395738.3	673846.4	931173.7	466429.5	989072.6	1125657	1096249	1156452	934895.2	935094.8	1162465	963814.2	1181146	1309888	1051520	1103164	907309.6	950141.4	1153725	911527.5	1191781	1307652	1511522	1532093	1500522	1491417	1500712	1510497	1564159	1557841	855663.5	50275.84	50767.64	50933.23	48509.8	415362.8	317288.8	359407.3	1019223	387122.9	358681.2	363373.3	310361.4	867099.2	865509.2	877285.6	1035001	307258.3	436570.8	396451.4	343463.1	918273.5	926928.2	917295.1	1103298	946481.2	930718.7	935936.7	866129.4	1218874	1287849	1164979	988675.8	904189.1	1032952	985141.9	980272.2	1315558	1168592	1159490	1264382	1234983	1392114	1410263	1389977	1453511	1430949	458880.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 11:46:00 AM	66	1078530	594545.4	498034.9	597698.7	680241.4	453646.8	698387.4	822534	732987.4	923024.1	690803.9	865133.5	965332	701819.9	975124.5	1115320	799654.1	918693.2	376780.8	662032.9	930741.3	440277.2	978438	1122119	1090094	1158738	933063.8	924189	1167461	957618.5	1175365	1308426	1036426	1099652	895147.2	942971.4	1154546	900643.1	1184782	1304756	1524405	1538596	1506911	1499865	1506866	1515822	1569432	1563461	849302.6	49712.54	48576.03	47492.45	47033.14	407128.8	295536.7	333019.7	1020642	373854.4	351293.9	353780.8	300507.4	865756.5	861556.8	867700.8	1028684	288345.3	425357.1	387063.2	330981.3	919258.3	922649.6	907661.8	1096262	949517.2	926275.4	929113.3	861165	1216241	1287369	1169364	963736.5	895526	1027961	979090.4	972054.8	1316255	1166053	1151756	1187758	1242887	1389406	1411495	1399033	1464173	1438229	461879.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 2:46:00 PM	69	1067308	585504.1	488193.6	583771.2	668581.1	437853.7	685489.4	813121.3	716871.2	904564.8	671310.9	852842.1	959852.8	686131.4	969602.9	1105128	784907.4	915888.2	356486.4	652122.2	932793.3	411661.5	975535.5	1112327	1082383	1154955	930536.4	922238.8	1172796	949834.1	1175218	1307471	1029584	1096356	901110.4	939943.2	1163083	895536.2	1190597	1302221	1528235	1543948	1513461	1505785	1513625	1520929	1572069	1567401	837287.3	49232.18	47952.07	44739.7	46125.05	401089.1	280834.2	306245	1012889	361763.2	345028.3	349444.3	291978.6	864051.7	863819.6	860186	1018876	275562.8	415590	378831.6	324677	921995.3	920222.4	909397.8	1083744	944642.8	926283.5	930332.7	858682.1	1223436	1291213	1164919	922522	890395.4	1024655	977097.9	967173	1318474	1164659	1151458	1142427	1243729	1390364	1413565	1399957	1473035	1444535	463501.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 5:46:00 PM	72	1061435	581723.9	481602.7	577323.6	659987.7	450129	687522.3	803631.6	705386	899727.9	659315.4	957328.8	1058830	667277.5	972017.3	1096644	783362.4	911828	344880.3	646591.4	932256.6	392472.4	981277.8	1112431	1076337	1153085	924652.4	920068	1174992	950492.4	1173285	1304604	1018027	1096050	895128.3	933545.7	1164805	888297.8	1190893	1304300	1532316	1547096	1517258	1509314	1520857	1526518	1578429	1570791	839347.9	48611	47603.56	43721.43	45869.71	404794.5	267061.5	294622.4	999940.6	353017.5	339624.3	345854	287054.7	865690.3	858965.6	843642.9	1009502	268684.9	411352.6	376388.6	320844.7	924900.3	930342.3	914696.5	1079468	943005.4	916670	928677.8	859183.2	1228410	1295180	1173769	881675.4	879285	1023178	970948.3	969671.9	1318480	1168395	1151186	1132802	1251071	1392250	1413478	1407223	1481824	1450602	466459.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 8:46:00 PM	75	1056262	576645.4	474871.6	567044	651784.9	412120.8	663720.6	791851.8	693727.3	895021.5	647602.9	845017.1	969383.1	650379.4	969940.2	1097006	769761.7	907611.6	333419.9	641175.3	938168.5	366970.1	981258.9	1111419	1066152	1146517	924101.2	915276.2	1188207	946256.5	1176187	1305883	1013768	1092483	906964.8	930350.7	1175552	880355.6	1192548	1303770	1543172	1552793	1522416	1517594	1524750	1534223	1581267	1579156	836269.3	49257.25	48316.35	43852.97	46212.02	406472.9	258660	282127.1	998425.6	351533.8	340649	345397.8	286964.9	872220.8	856884.8	841868.8	1001580	260584.8	410270.3	373329.2	319922.4	927330.6	925805	910661.5	1066024	939286.2	914691.6	928687.1	857736.9	1239071	1297417	1169441	882265.9	872604	1021947	970614	967634.1	1325200	1169160	1147951	1134123	1233649	1379602	1412506	1404302	1485668	1456173	466359.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/11/2024 11:46:00 PM	78	1046901	566285.4	463795.9	555777.6	644701.1	397486.1	654472	784817.3	688310.6	878387.4	634398.9	837249.8	963656.3	631119.4	965647.7	1084150	768603.9	900306.7	319295.9	634299.6	948493.6	334954.8	976602.1	1107003	1065213	1151983	928459.6	912003.5	1196309	940771.2	1179569	1303777	1014403	1099165	908817.8	926970.3	1184818	880768.8	1195144	1300158	1544831	1558314	1523795	1519853	1530031	1532609	1582983	1577492	825562.8	48330.59	48188.84	43548.73	46609.12	399771.5	255197.3	267536.3	995096.6	350920.3	345407.7	347887.5	283647.7	875260.2	863863	849347.8	990370.1	253098.2	409411.4	370090.5	315157.5	929727.7	925805.6	896502.8	1058794	939717	912399	932181.1	864389.7	1242466	1308981	1170113	970932.2	872284.3	1016683	968798.5	954163.8	1326119	1166361	1139413	1120032	1203996	1390245	1410243	1408999	1494908	1457378	469799.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/12/2024 2:46:00 AM	81	1044646	563053.8	462174.1	552370.3	639329.7	388072.8	645172.6	772406.1	680129.8	877400.5	629596.6	829583.1	971283.2	606797.9	959979.8	1083994	757797.4	903986.4	315746.5	631169.6	954033.5	319074.9	975360.3	1104980	1060220	1144618	926179.5	912655.6	1203553	939544.6	1179243	1307442	1012270	1095105	908313	927528.6	1191731	873816	1194790	1296825	1550843	1556703	1525613	1520683	1529952	1539519	1586360	1579645	824230.4	49386.63	48266.21	44386.25	47362.46	408257.5	251249.5	265610.9	990887.9	347849.7	345351.1	350858.4	289816.7	884301.5	865944.4	835619	986554.5	256078.4	413275.3	375375	323608.6	940816	943748	908594.6	1046304	946210.7	914511.4	932297.8	866842.6	1247967	1307217	1177594	1093671	861879.3	1019957	966290.2	963475.6	1330815	1172744	1142640	1103629	1196524	1392463	1407511	1408960	1494089	1461682	465658.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11/12/2024 5:46:00 AM	84	1038117	561641.9	454651.2	546888	634263.1	377864.9	640221.4	766230.6	672003.4	862515.7	616825.6	820995.1	980534.3	584863.8	963273.5	1080400	743184.4	895214	309566.6	624792.8	968770	286540.9	975857.7	1100611	1049277	1143548	930336.2	910324.4	1215991	930191.7	1183547	1305445	996950.8	1096241	911773.3	924906.8	1206562	873949.2	1197675	1295049	1548873	1564690	1528776	1523792	1530948	1540527	1588692	1582466	822621	48887.09	48690.55	44410.7	47351.62	406024.8	253859.3	256797.1	983211.5	354913.9	349906.7	352532.2	292651.2	889058.6	877579.4	845843.5	973543.5	250465.2	413360.3	374723.5	328969.5	949667.9	943603.8	891716.6	1029517	935210.9	915862.4	938102	875632.6	1258408	1315719	1178017	1105254	857430.5	1019318	972305.8	962188.4	1336763	1174750	1141558	1089344	1333073	1396315	1407290	1399947	1496115	1463393	464768.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
