Vessel Name: 20241116_tcsl248_wk1_incucyte_DBG
Metric: Red Object Count (Per Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B2 (Std Err Img)	C2 (Std Err Img)	D2 (Std Err Img)	E2 (Std Err Img)	F2 (Std Err Img)	G2 (Std Err Img)	B3 (Std Err Img)	C3 (Std Err Img)	D3 (Std Err Img)	E3 (Std Err Img)	F3 (Std Err Img)	G3 (Std Err Img)	B4 (Std Err Img)	C4 (Std Err Img)	D4 (Std Err Img)	E4 (Std Err Img)	F4 (Std Err Img)	G4 (Std Err Img)	B5 (Std Err Img)	C5 (Std Err Img)	D5 (Std Err Img)	E5 (Std Err Img)	F5 (Std Err Img)	G5 (Std Err Img)	B6 (Std Err Img)	C6 (Std Err Img)	D6 (Std Err Img)	E6 (Std Err Img)	F6 (Std Err Img)	G6 (Std Err Img)	B7 (Std Err Img)	C7 (Std Err Img)	D7 (Std Err Img)	E7 (Std Err Img)	F7 (Std Err Img)	G7 (Std Err Img)	B8 (Std Err Img)	C8 (Std Err Img)	D8 (Std Err Img)	E8 (Std Err Img)	F8 (Std Err Img)	G8 (Std Err Img)	B9 (Std Err Img)	C9 (Std Err Img)	D9 (Std Err Img)	E9 (Std Err Img)	F9 (Std Err Img)	G9 (Std Err Img)	B10 (Std Err Img)	C10 (Std Err Img)	D10 (Std Err Img)	E10 (Std Err Img)	F10 (Std Err Img)	G10 (Std Err Img)
11/17/2024 9:43:00 AM	30	8591	9109.6	8770.2	8730	9475.6	8129.6	7813.4	7603	7596.8	7476.6	8018.6	7664.6	7466	7857.2	7866.6	7660.6	8067.2	6432.6	8471.6	8530	7756.2	7639.8	7868.4	8176.2	7952	8580.8	7757.2	7706.6	7653	3929.2	8462.4	8606.2	7453.2	7126.4	7721.8	3502.4	8776.2	8003	8167	8193.2	7049	1182.6	8020.8	8661.4	8625	8944.4	6086	1537.6	8385.6	8246	8329	8002	6848.8	6383.4	192.1336	343.5179	50.95429	289.8871	174.8484	292.7795	318.9184	161.7962	127.8896	134.4844	161.961	379.5424	159.638	89.46809	160.3925	146.8273	170.4545	202.8592	33.0312	180.7612	159.8047	118.9052	104.1175	224.1434	202.1705	105.3344	120.829	65.08195	53.873	689.5922	188.0815	154.1569	142.3711	123.7249	171.7872	601.7148	72.20623	128.853	121.8298	126.2939	74.64784	478.1872	67.51622	115.8074	156.4235	127.7061	254.3995	537.3883	255.1679	158.2271	93.51845	72.46862	256.3097	599.667
11/17/2024 12:43:00 PM	33	8821.6	9416.8	9063.2	8942.2	9769.2	8195.2	8148.6	7997.6	7985.6	7895	8539.6	7701.8	7783	8229.8	8243.4	7986.4	8611.6	6606.4	8850.4	9042.6	8321	8142.4	8338.8	8669.6	8434.8	9115.6	8316.4	8198.8	8152.4	4312.4	8944.6	9099.8	8030.2	7656.6	8255.4	3826.2	9199.2	8563.2	8709.6	8700.2	7610	1332.6	8556.6	9163.8	9097.4	9376	6643.8	1723.4	8903.2	8823.4	8877	8535.4	7359.6	6933.2	168.4591	305.3284	54.20185	303.1162	170.0081	275.8013	305.5416	146.9648	132.7726	147.8621	173.9798	347.08	157.3325	65.94725	133.1242	167.0325	156.4396	195.2505	51.05154	181.0101	164.3606	106.0234	126.3896	193.8718	175.0901	117.1002	132.5679	75.14879	43.72825	735.455	182.3339	124.2495	152.456	108.1382	161.856	628.7486	79.00278	117.3931	113.3885	126.1215	84.24785	527.9145	64.56284	85.91996	143.5721	138.8423	242.6828	584.4766	239.5148	160.0071	92.75397	83.74162	247.1438	584.1278
11/17/2024 3:43:00 PM	36	8960.2	9546.2	9260.4	9123.8	10148.2	8319.4	8390.6	8266.6	8209.8	8134.6	9035.6	7900.8	8080.4	8390.2	8462	8202.4	9027.6	6778	9175.4	9407.6	8807.8	8548.4	8764	9070.6	8735.6	9516.4	8827	8631.2	8627.4	4631	9208.4	9493.2	8569.4	8194.2	8715	4161	9511	9070.4	9126	9116	8136.2	1522	9004.8	9589	9534.4	9750.6	7177	1914	9317.2	9331.6	9336.6	9039.8	7907	7362	146.6572	309.5305	52.85225	296.6065	196.6055	261.8271	304.0185	145.27	133.2649	148.5424	181.7087	333.8577	161.6857	47.23706	133.106	139.9927	140.0316	196.1222	63.94185	184.393	168.0546	129.1436	115.7726	197.3202	174.1349	101.6846	122.3238	75.9384	75.25729	770.0421	155.2452	109.7198	124.4117	86.70894	146.379	651.8398	47.39726	82.58971	109.5751	108.8288	86.5323	561.8576	68.551	88.71133	122.7284	115.5528	264.1638	635.8776	224.6612	145.466	98.13695	66.70638	166.9284	575.6919
11/17/2024 6:43:00 PM	39	8887.6	9560.4	9301.6	9149.4	10529.6	8294.2	8398	8319	8324.8	8188.6	9421.4	7894.4	8084.8	8445.6	8556	8269	9413.2	6816.2	9283.4	9618	9271.8	8944.2	9141.8	9237.2	8910.8	9738.4	9291.6	9017.8	9025	4847.6	9372.6	9721	9051	8648.4	9104.6	4359	9753.8	9485.6	9499.4	9529.8	8624.2	1695.6	9291.6	9984.4	9825.4	10086.6	7673	2130	9610.2	9793	9783.4	9477.4	8393	7875	145.1773	313.7761	88.49384	284.6301	185.0637	287.7616	294.6179	150.2758	121.2577	131.6915	187.5968	322.0442	176.8902	46.27267	125.4604	154.3279	139.7281	208.3522	60.40331	157.5205	151.8886	108.6515	134.2603	194.5655	171.5755	62.45126	100.258	84.34595	83.87074	795.9128	141.9819	94.18758	130.6185	82.51703	114.6532	686.9231	70.39702	81.16379	92.36103	124.334	75.95222	610.9063	77.57229	89.39777	147.2364	89.56651	269.3524	701.356	209.378	137.0606	104.3578	76.3116	167.8032	557.4719
11/17/2024 9:43:00 PM	42	8825.4	9549.4	9234.8	9113.6	10765	8159	8313.4	8247.2	8329	8205	9759.6	7907.6	8038.2	8469.2	8609.4	8283.8	9771.4	6807	9348.4	9814.8	9693.4	9332.4	9596.8	9289.8	9033.4	9866.6	9676.2	9384	9338.8	5009.8	9536.4	9869.2	9447.6	8992.8	9479	4419.6	9855.4	9848.4	9855.4	9819.4	9074	1827.4	9461.8	10328.8	10114.2	10363.4	8184.8	2338.2	9773.6	10166	10120.2	9860.8	8875	8352.6	167.3997	318.3235	67.16576	304.1001	171.991	323.8409	312.8517	153.8075	132.2879	119.6428	193.3527	321.1387	154.1342	49.76485	128.9041	149.4307	131.0792	202.7829	81.72797	142.8487	125.2903	86.5145	159.5777	163.4507	157.0008	63.31477	86.47161	55.94998	58.09596	809.6901	126.5641	83.82207	140.2806	68.37134	111.7421	699.6234	84.69687	74.64355	97.40051	89.73272	63.77538	689.8532	84.04012	85.06609	147.9059	93.74146	262.3232	773.7213	211.7391	109.3792	101.1797	87.77494	167.9476	537.8164
11/18/2024 12:43:00 AM	45	8651	9452.4	9169	8996.8	10980.8	8000.2	8214.8	8134.2	8370.4	8177.8	10045	7702.2	8011.8	8523.8	8714.2	8289.8	10141.2	6691.6	9444	9890	10033	9615.2	9851.8	9352.4	9092	9964.6	10061.4	9598.4	9619.6	5128.8	9618.4	9929	9840	9324.2	9766.2	4606.8	9931.4	10111.4	10141.2	10073.6	9558.8	2064	9494.4	10588.4	10373.8	10594.2	8687.8	2571.4	9864.6	10517.6	10429.6	10169.6	9337.2	8834.4	154.6732	315.8561	88.27797	324.9154	190.6068	337.4059	325.6439	170.1048	77.57229	118.0777	219.0646	322.0494	142.9571	44.76986	117.3045	151.884	140.0376	234.5309	59.81053	135.2472	137.4424	95.95176	156.7343	179.9541	165.963	53.57014	81.03616	107.6056	72.27904	820.2307	119.9711	63.68281	117.4057	75.89625	83.82327	726.8979	81.81846	59.33852	81.55575	83.49287	77.24338	733.6049	68.04234	105.827	146.6937	86.77753	257.9642	827.9698	190.9832	90.17128	108.5493	95.07344	175.1392	501.2609
11/18/2024 3:43:00 AM	48	8654.4	9357.6	9126.6	9062.8	11302.2	7922.4	8162.4	8187.4	8270.8	8116.8	10376.8	7647.8	7975	8451.2	8601.6	8213.6	10346	6638.8	9474.6	9800.6	10243.4	9772	10008.2	9369	9137.2	9898.4	10380	9816	9742.6	5231.6	9523.8	9966	10171.2	9567	10014.6	4628.4	9953.2	10329.8	10336.8	10304.8	9916.6	2193.4	9526.8	10807.4	10500.4	10780	9156.6	2793	9882.4	10790.2	10647	10381.8	9740.6	9271.8	175.8157	313.5909	123.5826	319.7135	212.3703	326.2595	317.2427	144.4204	110.2875	126.225	222.3856	319.8186	154.9619	45.56248	93.84327	137.9234	173.0168	233.5214	60.66267	138.0328	130.4418	94.75284	160.943	172.9714	167.2837	69.98615	92.53756	85.37389	41.06653	833.5979	158.8236	87.7861	130.2745	88.09143	55.30515	715.2246	90.82918	44.12868	82.36103	68.70618	72.71011	813.8025	99.083	125.7293	153.7789	90.11826	248.9533	896.9713	192.1439	89.3154	135.4917	94.37817	170.3607	513.0577
11/18/2024 6:43:00 AM	51	8541.2	9255.2	9058.8	8959.6	11442.6	7736.8	8024.6	8028.4	8183.8	8035.4	10659	7512.4	7858.4	8392	8601	8253.6	10518.8	6509	9492	9840	10569	9856.4	10151.6	9429	9124.8	9922.2	10569.2	9926.6	9798.4	5303.6	9557.4	9984.4	10426.4	9723.2	10156.4	4780.4	9918	10484.2	10413.8	10447.8	10193.8	2479.8	9512.8	10907.4	10545.4	10940.6	9596.4	3045.6	9883	11070.8	10809.2	10557.8	10106.6	9690.6	165.5915	320.8106	110.4533	308.9697	216.4686	296.1465	310.502	186.4123	130.4467	130.975	202.7782	297.987	153.6797	51.98942	122.9288	139.9466	165.0653	222.517	61.44591	146.1571	148.0108	110.7951	188.7471	176.7578	167.1524	45.34468	83.34351	111.3726	74.46113	822.975	143.7722	81.9412	115.8467	84.48338	44.2285	743.6846	87.71659	60.37996	71.38795	78.65138	72.67696	855.8599	73.01054	113.5982	157.0604	95.63974	215.0701	956.7207	192.2446	94.12407	128.0498	96.8568	178.3655	466.4111
11/18/2024 9:43:00 AM	54	8347.4	9146.4	9004.2	8869	11570.4	7463.6	7925.4	7897	8041.2	7903	10712.8	7279	7671.2	8304	8632.4	8153	10666.4	6217.8	9484.2	9940.8	10735.4	9903.2	10206.4	9338	9214.4	9982.8	10755.6	9951	9830.6	5280.8	9639.2	10051	10550.8	9754.4	10217	4783.6	9975.4	10616.6	10483.2	10537.4	10512.6	2622	9452.8	11036	10577.4	10958.4	9981	3302	9840.6	11211	10823	10660.2	10463	10132.2	159.626	305.3108	88.85404	339.1942	244.1841	354.054	325.3301	166.1454	144.0428	129.8742	267.171	296.1285	158.2231	76.41204	94.03116	137.6448	176.0967	259.5522	97.29717	143.4871	116.6347	93.24452	182.7574	208.0269	173.7845	55.894	100.4493	88.52796	61.69165	783.6511	138.7438	82.43118	118.8783	104.4914	43.02441	736.0228	78.61018	85.70975	81.84583	78.83311	78.92883	928.7073	61.79919	135.4611	130.2753	112.0266	188.2846	1032.573	192.3925	129.6707	134.2129	92.02087	183.6962	428.036
11/18/2024 12:43:00 PM	57	8148.6	9016.6	8899	8698.6	11573.2	7231	7750.6	7667.4	7969.4	7829.2	10705.6	6993	7543.6	8293	8602.4	8107.8	10806.8	6020	9482.2	9920.6	10822	9863.8	10186.8	9284.6	9255.2	10035.2	10884.6	9919.4	9864.4	5363.6	9646.2	9997.8	10660.8	9784.8	10270	4844.8	9992.6	10646.4	10496.6	10627	10690.4	2943.8	9385.2	11110.8	10602.8	11034.8	10295.8	3593.4	9826.2	11269.6	10828	10751.2	10660.8	10435.2	138.666	320.4828	80.70193	314.1497	211.4673	340.2115	300.8529	148.883	112.2108	103.3893	247.0068	304.0258	145.9536	55.34076	107.507	156.7834	174.8398	269.5654	64.7946	112.0485	130.723	93.91507	178.5182	174.0884	174.9847	54.13446	120.7169	108.2869	91.26916	802.3217	103.0201	78.75621	117.7694	114.8797	56.23522	736.4628	107.117	80.90154	92.40433	66.98357	81.24629	977.2686	72.62534	143.5209	139.8712	97.24268	166.1702	1103.27	197.8195	144.5	176.2478	109.0566	161.8837	389.1516
