Vessel Name: 20241116_tcsl248_wk1_incucyte_DBG
Metric: Total Red Object Area (µm²/Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B2 (Std Err Img)	C2 (Std Err Img)	D2 (Std Err Img)	E2 (Std Err Img)	F2 (Std Err Img)	G2 (Std Err Img)	B3 (Std Err Img)	C3 (Std Err Img)	D3 (Std Err Img)	E3 (Std Err Img)	F3 (Std Err Img)	G3 (Std Err Img)	B4 (Std Err Img)	C4 (Std Err Img)	D4 (Std Err Img)	E4 (Std Err Img)	F4 (Std Err Img)	G4 (Std Err Img)	B5 (Std Err Img)	C5 (Std Err Img)	D5 (Std Err Img)	E5 (Std Err Img)	F5 (Std Err Img)	G5 (Std Err Img)	B6 (Std Err Img)	C6 (Std Err Img)	D6 (Std Err Img)	E6 (Std Err Img)	F6 (Std Err Img)	G6 (Std Err Img)	B7 (Std Err Img)	C7 (Std Err Img)	D7 (Std Err Img)	E7 (Std Err Img)	F7 (Std Err Img)	G7 (Std Err Img)	B8 (Std Err Img)	C8 (Std Err Img)	D8 (Std Err Img)	E8 (Std Err Img)	F8 (Std Err Img)	G8 (Std Err Img)	B9 (Std Err Img)	C9 (Std Err Img)	D9 (Std Err Img)	E9 (Std Err Img)	F9 (Std Err Img)	G9 (Std Err Img)	B10 (Std Err Img)	C10 (Std Err Img)	D10 (Std Err Img)	E10 (Std Err Img)	F10 (Std Err Img)	G10 (Std Err Img)
11/17/2024 9:43:00 AM	30	1449944	1491712	1468228	1461361	1495373	1386896	1404951	1429233	1412266	1407860	1460138	1367216	1392324	1427657	1418879	1420199	1453363	1298062	1459379	1484627	1424905	1425200	1436181	1453731	1430235	1480449	1418505	1411591	1443717	965964.6	1446418	1472845	1415805	1392614	1419385	855682.7	1455389	1441753	1447519	1457655	1398186	338521.2	1407925	1448305	1473602	1469918	1288962	405461.8	1411622	1423996	1442710	1423691	1338716	1294849	10614.01	11050.96	3003.215	14273	14950.67	16220.46	15573.88	6244.591	7917.993	11215.61	5338.25	21234.39	6610.069	4939.998	8496.282	12947.8	6881.456	14578.51	4050.826	11352.39	5405.603	8398.223	10137.13	10500.33	9074.183	10080.38	10916.28	2155.859	12604.02	114033	8977.472	9257.097	12938.53	6016.38	13211.54	101257.1	8800.398	10973.98	6864.429	11788.12	12785.19	128474.5	5454.019	2687.877	13015.59	8293.651	27097.72	132802.6	14203.49	8136.31	4715.63	10682.79	25175.77	54889.9
11/17/2024 12:43:00 PM	33	1454643	1507958	1481156	1473939	1515263	1397046	1425282	1451348	1432749	1426887	1490111	1383872	1413922	1443264	1443812	1441443	1476314	1314591	1487314	1501930	1456466	1454602	1464385	1483521	1453525	1501725	1453276	1445737	1474217	1020791	1472939	1497979	1451617	1428026	1451403	914760.6	1478990	1467138	1478425	1483725	1426839	367248.3	1441968	1474147	1497882	1493831	1336705	440616.7	1441727	1457095	1470834	1454213	1377713	1340433	9508.659	10357.54	2293.844	13419.29	13406.32	17233.39	15151.35	5939.342	8283.067	9550.053	5567.256	19767	8240.711	3113.315	6706.267	12234.86	5567.978	14262.03	4094.341	10813.41	7054.925	7754.494	8095.185	9466.113	8290.624	9240.074	11672.05	2575.599	11412.51	111074.1	7993.748	7468.893	11339.86	6643.497	10280.25	100361.7	7107.206	8959.54	5518.205	11343.09	12189.72	135641.3	4595.358	910.2964	12112.24	7763.494	25210.41	139126.2	11992.46	8204.968	3944.48	11022.9	24291.89	48872.54
11/17/2024 3:43:00 PM	36	1446518	1493845	1484129	1473652	1527143	1375324	1423101	1448358	1444146	1437010	1506517	1366910	1410350	1456993	1461641	1452480	1499811	1297357	1500844	1530425	1486557	1476151	1484570	1503752	1480648	1530671	1477104	1471004	1494368	1071307	1500126	1519253	1476919	1457883	1476621	972743.7	1499737	1498426	1503912	1506207	1461666	405675.3	1469163	1497300	1515349	1511220	1374638	475370.8	1470666	1486661	1496444	1482735	1415573	1377734	9734.354	11092.73	4049.956	14530.21	12923.5	19416.94	14848.78	6475.065	6892.875	10081.1	5731.939	19798.76	7779.063	3677.504	6031.957	10704.14	2797.613	14648.53	3142.449	8733.636	6519.964	10421.18	6253.115	9526.374	4155.101	8326.216	8664.116	4468.677	10804.79	107420.8	7128.112	4939.754	10145.67	6914.804	8796.941	99470.24	6939.655	10807.14	5431.067	9168.862	10511.66	136369	4769.189	1929.152	10601.81	7144.842	22190.72	145477.3	9794.728	8137.843	5068.312	8039.286	15571.75	43728.65
11/17/2024 6:43:00 PM	39	1439845	1497512	1485258	1474505	1541294	1346787	1417081	1447587	1448716	1437786	1524933	1337942	1409129	1458996	1470805	1456051	1520029	1274695	1511804	1546514	1505033	1499862	1505728	1513511	1495801	1545815	1496582	1491045	1515857	1104181	1514821	1532453	1499789	1482803	1498375	1005314	1515171	1513845	1520115	1525428	1487000	444097.7	1483994	1513406	1531034	1527152	1409568	517271.7	1487942	1507243	1518452	1501330	1440876	1415695	10078.73	9752.906	3958.205	14048.52	11198.69	24346.11	18739.02	6450.925	8053.226	8858.796	4693.738	20196.87	7306.243	2433.426	6464.222	10989.24	3319.584	17126.44	5195.375	7067.178	5785.616	10516.05	6477.741	9140.898	5208.517	8303.021	8484.034	4200.985	9401.196	105282.4	5517.226	5590.415	8341.372	7164.098	7340.752	98625.02	5864.78	6563.801	4575.673	6816.239	10818.46	145109.7	5491.512	3029.933	10274.49	6384.569	19766.73	153710.2	9584.001	7346.001	5097.154	7762.762	13950.99	37816
11/17/2024 9:43:00 PM	42	1429284	1497963	1488403	1473733	1552583	1316821	1407734	1446208	1450055	1442021	1543348	1311365	1403293	1459379	1476064	1458668	1534777	1242238	1518625	1555582	1520183	1515314	1524958	1521116	1501617	1554418	1515844	1513112	1530561	1124534	1521055	1543604	1520328	1501795	1513553	1026388	1528103	1527564	1535948	1536757	1505059	465476.5	1494881	1528276	1546408	1539188	1438036	557853.9	1501129	1522147	1532503	1518872	1464881	1447696	10253.87	9916.421	4859.64	13550	10678.34	25642.42	18818.04	4816.619	7918.384	9732.632	4304.36	22737.78	7985.632	3915.504	6117.478	12003.79	3478.673	19659.14	4781.178	6283.182	6816.54	8431.408	7164.125	9081.732	7133.192	6115.578	8603.202	4830.427	11430.17	103651.6	4354.953	5593.813	8355.243	6314.49	6736.177	96868.96	5975.813	5856.974	4304.566	5758.756	7518.286	157859	5914.028	4189.647	9807.489	6571.18	17089.46	166313.1	8610.315	5780.108	4503.089	8626.86	10936	33274.44
11/18/2024 12:43:00 AM	45	1428757	1498790	1483960	1470554	1563431	1286270	1400158	1443364	1449729	1432036	1558096	1287909	1396091	1450163	1474248	1455639	1544500	1210701	1527386	1561191	1534864	1528495	1535215	1531101	1502559	1560382	1529416	1521275	1544417	1142293	1523735	1549587	1534976	1518356	1529398	1050868	1533954	1541371	1548347	1549504	1520161	514545.8	1501343	1539959	1554450	1549661	1465101	592966.9	1507386	1538927	1545681	1531348	1484961	1472287	13724.66	13594.99	5403.353	11423.31	10401.12	27935.16	17020.04	6154.96	6712.334	9152.836	4646.027	24294.94	8576.996	4626.485	7026.456	11770.09	4421.861	20921.39	5673.664	6073.777	7506.5	10320.16	7203.477	9070.859	6442.521	6873.609	7685.081	4576.991	9021.529	103327.6	3059.039	4863.883	7688.271	5315.698	6899.85	97282.42	5306.724	6492.566	4092.793	6054.262	6346.634	159069.6	5062.36	5914.473	9126.19	4373.246	14681.99	168761.3	9200.199	6974.584	5149.167	7701.426	10210.88	26690.67
11/18/2024 3:43:00 AM	48	1414822	1478390	1479620	1458724	1566922	1257339	1389700	1424202	1438007	1428973	1562903	1258738	1383748	1447161	1478544	1451792	1559367	1173880	1521813	1570738	1549744	1542985	1550165	1528505	1511192	1565314	1540589	1533766	1556893	1152909	1532798	1554865	1546663	1532455	1540524	1055423	1537639	1555266	1557374	1558547	1533185	536904.9	1507358	1550826	1567303	1556963	1486550	632269.3	1512461	1549365	1555018	1541985	1505938	1491624	12504.89	10844.33	5155.73	14656.05	11107.16	31170.62	19575.66	6837.563	6465.567	7266.856	3271.615	26151.14	9244.528	3817.306	6284.143	11656.69	6634.797	23161.72	2613.559	5133.889	7902.524	8808.811	9218.947	9457.429	5956.372	6658.405	6017.512	2606.769	9043.679	102565.5	4983.49	3505.498	7968.878	6454.3	6093.508	94223.91	6742.775	8648.462	5597.479	5129.12	6472.921	173522.4	6957.837	6126.68	9357.038	4225.988	11375.88	181010	9633.628	5793.97	3725.646	7513.942	9472.238	25109.07
11/18/2024 6:43:00 AM	51	1401266	1471404	1471626	1453490	1571274	1230928	1376476	1413307	1432171	1420793	1567873	1231463	1370729	1438058	1472095	1449461	1562997	1146987	1522805	1571074	1556670	1547993	1555433	1529029	1512041	1567874	1549901	1542869	1562716	1156915	1530150	1557278	1554103	1544714	1549713	1070628	1538386	1559466	1564696	1564536	1546495	583293.9	1506651	1556406	1569260	1563925	1504660	668922.2	1514023	1559167	1562851	1548657	1516805	1512600	12521.1	11416.39	4704.45	15849.04	11347.61	32902.18	19940.95	5963.34	6983.686	8263.797	4433.554	23833.08	9945.229	5635.268	7164.315	11582.69	3755.321	23742.21	2506.888	4145.561	8769.987	10080.86	7412.8	10468.7	6768.684	6457.331	6405.197	3963.948	8248.473	101156.4	5169.598	3413.004	7833.923	6203.823	6285.698	96424.63	6850.513	7193.805	6522.356	3313.085	6418.667	175030.1	5680.984	5611.055	9131.668	4698.373	9918.713	184266	9427.089	5928.758	4560.166	7069.416	6447.736	20288.71
11/18/2024 9:43:00 AM	54	1395819	1464178	1468294	1453208	1576786	1205468	1362112	1404487	1425875	1412465	1578316	1209355	1365449	1427848	1464035	1442579	1571390	1120386	1525399	1571856	1561748	1554029	1559532	1527236	1507692	1567069	1562023	1548336	1562742	1157711	1522643	1559519	1564279	1553558	1556969	1066496	1536859	1570059	1570440	1572548	1553248	598638.4	1502678	1563044	1575517	1570645	1521332	706084.9	1511132	1566090	1571282	1555770	1529658	1533720	13047.85	10798.05	5251.244	17245.24	10249.1	34372.2	21676.72	6247.608	6542.584	8650.209	2498.239	26741.79	9812.135	4224.196	4750.471	11521.02	4443.025	26125.29	4315.486	4512.201	7119.811	8075.177	7161.439	11513.33	6942.051	6538.787	11426.63	2902.326	9462.513	98311.34	4620	5590.938	6816.163	7449.904	6084.334	94348.91	8050.384	7126.719	6261.099	3428.988	5374.461	185496.3	6631.479	6151.004	9209.166	4854.074	7587.335	194625.2	8375.998	6098.146	2925.598	6394.338	6435.651	16391.54
11/18/2024 12:43:00 PM	57	1381454	1462927	1463151	1446966	1580964	1181446	1355653	1395638	1414493	1399988	1584952	1188595	1350582	1415930	1458733	1433425	1574361	1093952	1519088	1572545	1567618	1557502	1563687	1520371	1501903	1569970	1567012	1551356	1570111	1162107	1518801	1559129	1571354	1559271	1561112	1076650	1537422	1572632	1573662	1575820	1562593	652039.3	1494698	1568521	1576085	1575601	1532882	745651.8	1506226	1572391	1577702	1562953	1539089	1544841	10033.73	10254.91	4575.835	17395.28	9582.348	34266.26	19922.04	6903.536	8179.045	10242.57	3420.513	26241.59	10183.32	5094.816	4232.092	11757.23	4799.667	27168.23	1779.781	4586.104	6531.636	9765.236	6927.326	11006.67	8994.524	5558.221	10434.33	4286.247	8604.239	98028.05	5172.729	5350.291	7376.752	6516.236	5515.976	94076.36	6685.939	7340.591	7061.084	2747.803	5676.347	187720.6	6754.981	5866.504	10321.06	5648.166	6637.555	200290.5	8768.849	5732.869	3282.933	6766.269	7226.342	14024.85
