Vessel Name: 20241212_TCSL250_wk0_ratio8
Metric: Total Red Object Area (µm²/Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B2	B3	B4	B5	B6	B7	B8	B9	B10	C2	C3	C4	C5	C6	C7	C8	C9	C10	D2	D3	D4	D5	D6	D7	D8	D9	D10	E2	E3	E4	E5	E6	E7	E8	E9	E10	F2	F3	F4	F5	F6	F7	F8	F9	F10	G2	G3	G4	G5	G6	G7	G8	G9	G10	B2 (Std Err Well)	B3 (Std Err Well)	B4 (Std Err Well)	B5 (Std Err Well)	B6 (Std Err Well)	B7 (Std Err Well)	B8 (Std Err Well)	B9 (Std Err Well)	B10 (Std Err Well)	C2 (Std Err Well)	C3 (Std Err Well)	C4 (Std Err Well)	C5 (Std Err Well)	C6 (Std Err Well)	C7 (Std Err Well)	C8 (Std Err Well)	C9 (Std Err Well)	C10 (Std Err Well)	D2 (Std Err Well)	D3 (Std Err Well)	D4 (Std Err Well)	D5 (Std Err Well)	D6 (Std Err Well)	D7 (Std Err Well)	D8 (Std Err Well)	D9 (Std Err Well)	D10 (Std Err Well)	E2 (Std Err Well)	E3 (Std Err Well)	E4 (Std Err Well)	E5 (Std Err Well)	E6 (Std Err Well)	E7 (Std Err Well)	E8 (Std Err Well)	E9 (Std Err Well)	E10 (Std Err Well)	F2 (Std Err Well)	F3 (Std Err Well)	F4 (Std Err Well)	F5 (Std Err Well)	F6 (Std Err Well)	F7 (Std Err Well)	F8 (Std Err Well)	F9 (Std Err Well)	F10 (Std Err Well)	G2 (Std Err Well)	G3 (Std Err Well)	G4 (Std Err Well)	G5 (Std Err Well)	G6 (Std Err Well)	G7 (Std Err Well)	G8 (Std Err Well)	G9 (Std Err Well)	G10 (Std Err Well)
12/14/2024 11:08:00 AM	40	1097751	1165236	1105535	1091165	1107973	1084037	1122271	1123967	1133571	1202004	1061874	1071634	1177584	1175920	1207232	1121045	1135545	1137813	1181872	1071691	1032942	1200614	1198234	1218372	1142670	1114476	1118967	1120149	1030318	998229.1	1084597	1065888	1068641	1124573	1134062	1144776	1210737	1129743	1199389	1102577	1097323	1046344	1352313	1308598	1329633	1048568	1096198	1026484	1011279	1033480	1030328	1334032	1345791	1357097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/14/2024 3:08:00 PM	44	1106980	1167274	1107168	1103997	1113089	1092890	1128591	1137349	1150143	1211320	1062668	1070771	1193893	1200860	1229894	1138795	1157146	1155405	1187913	1071965	1034113	1223456	1220710	1237438	1162487	1127158	1133332	1131015	1030874	998252.6	1088326	1076597	1071232	1134666	1146028	1158406	1231513	1147186	1215417	1103349	1098598	1048022	1373016	1338025	1357763	1043867	1093480	1005640	1009529	1027335	1028506	1363642	1374724	1389035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/14/2024 7:08:00 PM	48	1109905	1168111	1111111	1118803	1124060	1104808	1140395	1150675	1161623	1221477	1067275	1067953	1219199	1212199	1247922	1153482	1175402	1174981	1198702	1074626	1039703	1241504	1244690	1271205	1170560	1143027	1147607	1141990	1029564	999281.1	1095803	1088044	1088298	1137886	1158161	1177643	1258661	1166165	1233692	1108577	1106059	1046270	1394628	1364050	1379961	1046574	1083641	996899.2	1013188	1031150	1037016	1386112	1403768	1415858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/14/2024 11:08:00 PM	52	1111012	1171936	1105362	1127954	1132083	1115232	1145866	1162962	1169077	1220024	1065450	1060565	1233219	1231196	1261519	1169174	1194375	1195013	1214232	1071655	1039442	1265327	1260871	1287501	1194687	1159304	1162580	1152314	1033845	999739.5	1108855	1100721	1102114	1152371	1168496	1183622	1284846	1187239	1247225	1110162	1109496	1048628	1406308	1375454	1396404	1043978	1069841	970958.2	1019476	1039703	1045856	1413901	1424208	1428716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 3:08:00 AM	56	1108155	1170576	1104179	1134200	1138626	1119341	1152870	1172744	1174648	1226825	1066237	1056125	1254092	1253843	1282245	1189397	1215703	1218986	1219357	1069373	1039925	1294491	1285582	1312015	1208259	1171875	1172283	1164810	1032819	1004530	1123152	1110422	1113471	1164952	1182099	1198592	1303648	1209349	1264784	1120406	1106735	1047349	1419566	1392928	1413572	1040305	1055179	950782.8	1019450	1044368	1051486	1429547	1437541	1446487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 7:08:00 AM	60	1110944	1165618	1095856	1135513	1132180	1118615	1146179	1178153	1177989	1220246	1063873	1049628	1272535	1263447	1299010	1203124	1230815	1233698	1239785	1071807	1041492	1300231	1304690	1332479	1217954	1184151	1183502	1166642	1035472	1000526	1133664	1123888	1130749	1175692	1194560	1208947	1325155	1233372	1284117	1122013	1113225	1053158	1427558	1400955	1422691	1028958	1041813	930791.1	1023978	1046389	1050313	1438105	1451466	1458043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 11:08:00 AM	64	1104902	1156363	1090087	1138048	1128631	1118220	1147596	1174822	1178047	1225203	1054526	1032088	1292824	1285095	1316048	1220915	1245809	1249677	1231067	1066108	1037574	1322177	1323888	1350226	1235533	1196892	1192441	1168090	1029486	995893.3	1146045	1133849	1145704	1188397	1208290	1224058	1339364	1250142	1293958	1130670	1114451	1054908	1439552	1411993	1431658	1021635	1031988	907138.4	1022283	1046423	1050262	1451130	1458008	1470341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 3:08:00 PM	68	1096823	1151523	1076789	1138544	1130889	1112097	1141551	1173001	1172022	1210406	1044951	1017138	1316299	1299579	1329754	1235296	1257409	1257430	1231044	1057055	1028648	1334838	1341391	1366046	1241015	1203720	1199429	1169204	1014699	986019.7	1151266	1142434	1146856	1195795	1217218	1230160	1348405	1265549	1303588	1131624	1118987	1052656	1443319	1416187	1442195	1009811	1012308	879965.6	1016726	1075999	1042240	1463262	1467933	1481051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 7:08:00 PM	72	1087699	1141351	1069597	1131539	1121535	1107903	1142628	1170812	1158878	1203249	1026585	1000375	1334034	1316765	1347460	1245689	1266759	1270825	1233707	1048011	1020316	1354944	1355782	1384034	1253916	1215368	1208825	1167094	1003306	971318.1	1158802	1152870	1158252	1200650	1226361	1243385	1358514	1276704	1312345	1134271	1117425	1044340	1453701	1422961	1447764	996860.2	989124	852826	1016416	1038566	1040138	1468165	1472278	1487205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 11:08:00 PM	76	1080907	1132392	1057935	1134914	1121984	1102276	1141339	1168303	1166010	1192100	1014098	981994.8	1346607	1337696	1360527	1258814	1277444	1282903	1247365	1042098	1014308	1370475	1370339	1400815	1263450	1218066	1215748	1165556	991328.7	957246.2	1161730	1153631	1164908	1209085	1234258	1251169	1366758	1286666	1319722	1130972	1118837	1039612	1457442	1431552	1455756	988351.8	969767.2	826216.2	1011449	1033662	1032760	1472514	1476783	1493976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
