Vessel Name: 20241212_TCSL250_wk0_ratio24
Metric: Total Red Object Area (µm²/Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	B1 (Std Err Well)	B2 (Std Err Well)	B3 (Std Err Well)	B4 (Std Err Well)	B5 (Std Err Well)	B6 (Std Err Well)	B7 (Std Err Well)	B8 (Std Err Well)	B9 (Std Err Well)	B10 (Std Err Well)	B11 (Std Err Well)	B12 (Std Err Well)	C1 (Std Err Well)	C2 (Std Err Well)	C3 (Std Err Well)	C4 (Std Err Well)	C5 (Std Err Well)	C6 (Std Err Well)	C7 (Std Err Well)	C8 (Std Err Well)	C9 (Std Err Well)	C10 (Std Err Well)	C11 (Std Err Well)	C12 (Std Err Well)	D1 (Std Err Well)	D2 (Std Err Well)	D3 (Std Err Well)	D4 (Std Err Well)	D5 (Std Err Well)	D6 (Std Err Well)	D7 (Std Err Well)	D8 (Std Err Well)	D9 (Std Err Well)	D10 (Std Err Well)	D11 (Std Err Well)	D12 (Std Err Well)	E1 (Std Err Well)	E2 (Std Err Well)	E3 (Std Err Well)	E4 (Std Err Well)	E5 (Std Err Well)	E6 (Std Err Well)	E7 (Std Err Well)	E8 (Std Err Well)	E9 (Std Err Well)	E10 (Std Err Well)	E11 (Std Err Well)	E12 (Std Err Well)	F1 (Std Err Well)	F2 (Std Err Well)	F3 (Std Err Well)	F4 (Std Err Well)	F5 (Std Err Well)	F6 (Std Err Well)	F7 (Std Err Well)	F8 (Std Err Well)	F9 (Std Err Well)	F10 (Std Err Well)	F11 (Std Err Well)	F12 (Std Err Well)	G1 (Std Err Well)	G2 (Std Err Well)	G3 (Std Err Well)	G4 (Std Err Well)	G5 (Std Err Well)	G6 (Std Err Well)	G7 (Std Err Well)	G8 (Std Err Well)	G9 (Std Err Well)	G10 (Std Err Well)	G11 (Std Err Well)	G12 (Std Err Well)
12/14/2024 10:49:00 AM	40	888993	893016.6	966652	971903.8	745134	774288.2	919102.6	960341.5	955834.5	996493.3	810609	799280.2	870238.2	976466.2	980562.5	987271.3	988536	994652.5	1136930	1153410	1101581	1082066	1037214	849763.7	839353.8	873685.1	966632.6	940782.6	1014496	1023329	1118381	1124587	1035547	1041592	936978.2	824618.3	797473.6	806111.6	960291.7	935270.9	733528.8	798826.8	967550.5	924418.1	1017600	1026046	884659.6	824263.8	868277.4	982582.6	1042012	1067360	695345.6	727438.9	941234.5	942313.1	1326918	1362358	1440205	1341349	793080.5	752807.9	1019955	931812.2	657897.6	672854.8	911113.4	929337.1	1367659	1409158	1381579	1343704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/14/2024 2:49:00 PM	44	870370	855349.6	951902.8	947680.6	685603	732447.4	909663.4	949239.6	952705.7	988708.7	770985.8	785334.5	856439.8	922317.2	960253.6	965290.2	992242	999234.4	1155968	1165833	1099234	1099190	1030412	838516.6	805465.7	801954.6	941019.7	922026	1029607	1036421	1139183	1141212	1035606	1045909	918226.4	808959.7	775063.3	755706.8	937132.9	915903.9	683126	762306.9	949360.6	913816.9	1011313	1016882	852922.5	803836.4	860658.6	971203.6	1048070	1069844	635107.8	659172.1	918776.8	927232.2	1354312	1395443	1463198	1376128	758312.8	664389.8	980397.5	903452.1	587166.5	604007.9	887688.8	909960.2	1395534	1430030	1408581	1379693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/14/2024 6:49:00 PM	48	854392.7	811463.9	927122.9	931318.6	638006.3	681449.1	901973	943939.6	942348.7	976686.8	720966.2	760448.4	842910.9	855021	942275.6	942353.4	999093.5	1005760	1177137	1184766	1108825	1101347	1027806	823736.4	772735.7	721715.2	911878.2	902699.4	1044291	1055273	1158735	1166206	1041690	1053365	895504.4	786097.1	744832.6	685603	911842.2	895072.3	630798.8	720413.2	948302.1	910631.1	1017879	1019059	814983.9	767804.1	841576.7	953928.6	1059009	1086447	565357.2	597424.8	904199.3	906274.9	1377886	1411785	1479450	1408594	721936.2	547999.4	919734	853397.3	517287.8	540217.6	872503.1	894054	1415485	1450477	1439691	1413786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/14/2024 10:49:00 PM	52	821263.8	751311.1	900793.2	910436.2	585370.1	635737.9	886943.7	929930.1	934881.6	966249.4	664863.9	725184.5	817186.7	775889.6	922088.1	912338.7	1006881	1008971	1188407	1199134	1121113	1116572	1016066	806191.2	723960.7	632262.8	887118	871771.4	1059737	1070490	1182372	1188550	1048057	1058945	873005.8	766404.8	707565.2	621354.2	886310.8	867777.9	582193.6	682143.1	940123.6	904459.6	1008500	1025605	780003.9	733667.7	818118.6	941346.2	1066188	1092480	504539.8	530754.4	883085.7	897456.5	1390271	1433532	1496045	1424100	675011.7	432538.9	851530.7	793827.3	448374.4	480727.1	854704	880587.4	1431951	1465010	1457483	1434035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 2:49:00 AM	56	768631.1	680996.6	871884.7	885975	538527.6	596865.5	882736.9	924796.6	922399.5	949907.5	602887.9	686388.5	775217.1	683732.4	898055	886801.4	1012678	1019916	1208439	1212503	1137398	1131345	1006220	782010.1	653051.9	536111.9	854788.2	846477	1081529	1092281	1205563	1214723	1057691	1070041	849870.2	739107.3	641529.7	550306.2	864378	844884.9	543748.1	653031.6	947846.1	906770.4	1018444	1019908	743878.9	688286.7	789574.4	928686.8	1080830	1105762	445330.4	480991.1	872822.6	877458.3	1400559	1434269	1508212	1443705	616724.9	324857.8	776483.3	726911.9	393174.4	421817	835936.6	866280.2	1441998	1474226	1469868	1447293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 6:49:00 AM	60	696368.2	595309.9	838107.4	849866.5	492280.7	561172.4	868538.4	907374.2	907873.8	928570.7	550606.8	634992.3	712462.3	594941.3	865870.4	851598.2	1023395	1021547	1225449	1227700	1136890	1130276	987500.6	748721.2	573861.8	451733.8	828467.3	821956.8	1096169	1104766	1228317	1237387	1062020	1070468	825868.4	699819.6	557767.1	484644.2	837646.3	820253.3	507208.4	627548.9	944853.2	904676.3	1018216	1026673	705105.3	633285	760737.7	917281.8	1088330	1118020	390843.2	433290.1	858494.2	861787.1	1410885	1442829	1515008	1454272	544473.9	238952.2	697337.6	661786.6	339783.1	372732.4	820706.4	853292.7	1443656	1481477	1478562	1459491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 10:49:00 AM	64	616388.8	512501	795047.1	816633.9	453693.6	532361.4	857333	891100.1	891716.6	908452.9	497418.8	581787.9	632285.4	504541.1	831713.4	819040.6	1025050	1024435	1238434	1241865	1145247	1129699	973680.3	710380.8	489678.7	387857.4	794049.5	799773.6	1108491	1116438	1252432	1259583	1059155	1071659	796800.8	658221.9	468633.8	431278.6	805113.1	800463.8	478305.6	603377.2	935748.5	895844.8	1015163	1014284	672412.8	589407.3	724050.8	896567.2	1090634	1123894	344293.5	385741.3	843890.5	848602.2	1421835	1444373	1522213	1466388	462210.6	177498.3	620636.8	594858.9	301798.6	333580.6	806154	840480.1	1458913	1485105	1489573	1471747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 2:49:00 PM	68	545364.6	428436.4	751532.4	786695.7	420622.9	497798.8	834595.8	870070.1	873883.5	885746.3	446711.2	533570.6	540539.1	424085.3	792650.3	775008.4	1023841	1023886	1246978	1259839	1155235	1129754	948933.2	678964.4	414984.3	331861.3	764366.7	772000.6	1112707	1122596	1267839	1275602	1054339	1069606	764826.9	622557.6	392928.6	382493.6	768553.1	767982.1	422527.1	580725.4	925747.7	906854.9	1024238	1013630	633897.9	537922.9	686475.2	871646.1	1090263	1121710	308032.1	349210.6	821156.4	825725.9	1424768	1455253	1527421	1477341	376692.6	140296.3	545407.6	535705.6	272797	302071.6	784240.4	817417.6	1460537	1490990	1494196	1481416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 6:49:00 PM	72	480129.4	366507.7	713443.4	757067.9	391808.2	470408.2	821898.3	856061.6	855560.5	866242.4	404020.4	491226.2	464293.3	358359.3	752022.4	736128.6	1018396	1023288	1261586	1261759	1141113	1134662	925660.8	653657.1	360984.5	285156.8	731532.1	740561.6	1117351	1125715	1280041	1286288	1049929	1057832	735168.2	598224.9	335592.3	338993.8	736723.5	734731.8	428683.1	557883.9	921510.9	880167.4	1012759	1000114	592528.1	493534.8	651067.4	845830.8	1085359	1125663	278862.7	324214.9	806662.8	804999.3	1430329	1452125	1527523	1488367	308810.2	111404.5	474764.4	474441.3	249430.2	281364.4	765352.1	802542.4	1470038	1496135	1507052	1494003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/15/2024 10:49:00 PM	76	435028.3	321341.8	678294	727130.9	362864.4	442925.6	801425.4	837285.4	837026.6	846471.8	369028.9	463328.6	408888	308459.5	713782.3	693275.4	1017496	1017958	1268255	1269918	1144564	1116511	902129.9	629551.4	319547.6	253304.6	697353.4	717633.5	1120247	1134610	1293325	1301989	1043898	1050875	704202.1	576253.4	300374.9	310649.6	705155.1	701009.6	411036.6	538670	905584.4	864660.9	1007513	994030.6	560276.3	467334.2	624110.1	826140.1	1084290	1125214	258140	300828.6	785848.3	783466	1438392	1458440	1530786	1496771	258995.5	94464.92	428871.6	427797.9	234698	261391.7	748663.6	784506.3	1472619	1501422	1508880	1497697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
